Etr,Er1,Er2,Etrp,Er1p,Er2p
729.1405756902745,1316.1546987542722,490.46563959421593,1789.307324385471,386.92004776056837,359.5335418927233
34.083238403776924,240.50738660582107,869.1329872844062,694.5847780948727,5.131495727456672,444.0073384716747
1263.3667965034567,76.5692368844917,808.0414708153992,1395.0953584966699,521.3370369677647,231.54510873891303
943.8709438429776,408.1431467054593,311.9214562668859,900.5728969412658,106.42025527776048,656.9423945962966
160.39434129628506,702.9564648799859,45.89024150456762,612.3420180319756,292.1468950431571,4.752134605705876
4013.430529534034,3057.368447710075,496.12429662280704,5579.3219498283825,899.0203276124852,1088.5809964260484
335.398847262534,168.39552866643297,191.82751562624716,516.3595508757484,4.435097927739901,174.8272427517259
2451.2921485803713,137.1383590037609,278.271519260908,800.057930102903,1079.9937912434434,986.6503054986938
7085.592309554527,1047.8351552184804,169.41786926346506,6610.7007443935145,826.3249138558527,865.8196757871052
1987.8386589689953,219.0283830515548,930.7345937995249,1641.8381042997655,923.5237149477523,572.2398165725573
236.1071138420936,1038.6535633756826,9182.932602982597,2237.4294626494725,5238.398547465213,2981.865270085688
1703.5984732824204,1705.7600600295032,1120.6506503477847,492.07320432329766,2367.0105748052392,1670.9254045311716
803.9184966090318,81.70242159365509,24.87598656871265,412.8601694817028,271.3407981645338,226.2959371251629
14793.829073049812,237.3062040623007,40.45271949420435,10487.932785859019,1099.123999841808,3484.5312109054908
1074.8639096743739,1047.8384574253278,365.24619168740395,99.59668177883277,869.8933070475116,1518.458569960761
547.4784251033068,311.5982894519268,1085.5772550373501,1154.3911710269288,325.0540351018034,465.2087634638516
117.84939693584333,64.88097614394728,182.5782739210533,71.01938609031858,266.1979932136568,28.09126769686856
630.6750511110473,1415.8801104891372,1519.8151038562696,3059.2001381681175,81.85616297888106,425.31396430945546
29.302740733064574,724.2478207220483,589.863046414752,292.41935482649455,424.7748132019464,626.2194398414241
5229.608594216158,4126.701914071002,640.3285562238536,2570.5072055559535,1632.5431726184186,5793.588686336641
